5568,19820213,1430,1. FC Kaiserslautern,Bor. Mönchengladbach,3,2,0,1
5569,19820213,1430,Borussia Dortmund,VfB Stuttgart,2,3,1,2
5570,19820213,1430,1. FC Nürnberg,MSV Duisburg,0,0,0,0
5571,19820213,1430,1. FC Köln,Hamburger SV,1,1,0,1
5572,19820213,1430,Werder Bremen,SV Darmstadt 98,4,4,2,1
5573,19820213,1430,Fortuna Düsseldorf,SV Bayer 04 Leverkusen,5,1,3,0
5574,19820213,1430,Eintracht Frankfurt,VfL Bochum,0,1,0,1
5575,19820227,1430,VfB Stuttgart,1. FC Nürnberg,1,2,0,1
5576,19820227,1430,Arminia Bielefeld,1. FC Kaiserslautern,2,0,1,0
5577,19820227,1430,Bayern München,Eintracht Braunschweig,3,1,1,1
5578,19820227,1430,SV Bayer 04 Leverkusen,Karlsruher SC,2,1,1,1
5579,19820227,1430,SV Darmstadt 98,Fortuna Düsseldorf,2,2,1,1
5580,19820227,1430,VfL Bochum,Werder Bremen,0,2,0,0
5581,19820227,1430,Hamburger SV,Eintracht Frankfurt,2,0,0,0
5582,19820227,1430,MSV Duisburg,1. FC Köln,1,0,1,0
5583,19820227,1430,Bor. Mönchengladbach,Borussia Dortmund,0,1,0,1
5584,19820306,1430,1. FC Kaiserslautern,Bayern München,2,1,0,1
5585,19820306,1430,Borussia Dortmund,Arminia Bielefeld,3,0,1,0
5586,19820306,1430,1. FC Nürnberg,Bor. Mönchengladbach,3,2,2,0
5587,19820306,1430,1. FC Köln,VfB Stuttgart,3,0,1,0
5588,19820306,1430,Eintracht Frankfurt,MSV Duisburg,4,1,2,0
5589,19820306,1430,Fortuna Düsseldorf,Werder Bremen,0,0,0,0
5590,19820306,1430,Karlsruher SC,SV Darmstadt 98,3,1,0,0
5591,19820306,1430,Eintracht Braunschweig,SV Bayer 04 Leverkusen,5,1,3,0
5592,19820306,1430,Hamburger SV,VfL Bochum,2,2,1,0
5593,19820313,1430,Arminia Bielefeld,1. FC Nürnberg,2,0,0,0
5594,19820313,1430,SV Bayer 04 Leverkusen,1. FC Kaiserslautern,0,1,0,0
5595,19820313,1430,SV Darmstadt 98,Eintracht Braunschweig,2,3,2,1
5596,19820313,1430,Werder Bremen,Karlsruher SC,2,1,2,0
5597,19820313,1430,VfL Bochum,Fortuna Düsseldorf,3,0,1,0
5598,19820313,1430,MSV Duisburg,Hamburger SV,1,2,0,1
5599,19820313,1430,VfB Stuttgart,Eintracht Frankfurt,5,2,2,1
5600,19820313,1430,Bor. Mönchengladbach,1. FC Köln,0,2,0,1
5601,19820313,1430,Bayern München,Borussia Dortmund,3,1,0,0
5602,19820327,1430,Karlsruher SC,Fortuna Düsseldorf,1,0,1,0
5603,19820327,1430,MSV Duisburg,VfL Bochum,1,0,1,0
5604,19820330,1900,1. FC Nürnberg,Bayern München,0,3,0,1
5605,19820330,1900,1. FC Köln,Arminia Bielefeld,0,1,0,0
5606,19820330,1900,Eintracht Frankfurt,Bor. Mönchengladbach,3,0,2,0
5607,19820330,1900,Eintracht Braunschweig,Werder Bremen,1,1,1,0
5608,19820330,1900,1. FC Kaiserslautern,SV Darmstadt 98,3,1,2,0
5609,19820331,1900,Hamburger SV,VfB Stuttgart,1,1,1,0
5610,19820331,1900,Borussia Dortmund,SV Bayer 04 Leverkusen,2,0,0,0
5611,19820402,1900,VfL Bochum,Karlsruher SC,3,1,2,1
5612,19820403,1430,SV Bayer 04 Leverkusen,1. FC Nürnberg,4,0,1,0
5613,19820403,1430,Werder Bremen,1. FC Kaiserslautern,0,1,0,1
5614,19820403,1430,Fortuna Düsseldorf,Eintracht Braunschweig,1,1,1,0
5615,19820403,1430,VfB Stuttgart,MSV Duisburg,4,1,1,1
5616,19820403,1430,Bor. Mönchengladbach,Hamburger SV,1,3,1,2
5617,19820403,1430,Arminia Bielefeld,Eintracht Frankfurt,3,0,1,0
5618,19820403,1430,Bayern München,1. FC Köln,1,1,1,1
5619,19820403,1430,SV Darmstadt 98,Borussia Dortmund,1,3,0,0
5620,19820416,1900,Borussia Dortmund,Werder Bremen,1,0,0,0
5621,19820417,1430,Eintracht Frankfurt,Bayern München,4,3,2,1
5622,19820417,1430,Hamburger SV,Arminia Bielefeld,3,1,1,1
5623,19820417,1430,MSV Duisburg,Bor. Mönchengladbach,0,1,0,0
5624,19820417,1430,Eintracht Braunschweig,Karlsruher SC,0,0,0,0
5625,19820417,1430,1. FC Kaiserslautern,Fortuna Düsseldorf,1,1,1,1
5626,19820417,1430,1. FC Nürnberg,SV Darmstadt 98,1,1,1,1
5627,19820417,1430,1. FC Köln,SV Bayer 04 Leverkusen,5,2,3,0
5628,19820417,1430,VfB Stuttgart,VfL Bochum,3,0,1,0
5629,19820423,1900,Werder Bremen,1. FC Nürnberg,3,1,1,1
5630,19820423,1900,Fortuna Düsseldorf,Borussia Dortmund,0,0,0,0
5631,19820424,1430,Karlsruher SC,1. FC Kaiserslautern,1,1,0,0
5632,19820424,1430,VfL Bochum,Eintracht Braunschweig,2,0,1,0
5633,19820424,1430,Bor. Mönchengladbach,VfB Stuttgart,0,0,0,0
5634,19820424,1430,Arminia Bielefeld,MSV Duisburg,2,0,1,0
5635,19820424,1430,Bayern München,Hamburger SV,3,4,2,1
5636,19820424,1430,SV Bayer 04 Leverkusen,Eintracht Frankfurt,1,2,1,0
5637,19820424,1430,SV Darmstadt 98,1. FC Köln,2,4,1,1
5638,19820427,1900,1. FC Kaiserslautern,Eintracht Braunschweig,5,3,1,2
5639,19820427,1900,1. FC Nürnberg,Fortuna Düsseldorf,2,2,0,0
5640,19820427,1900,Hamburger SV,SV Bayer 04 Leverkusen,0,0,0,0
5641,19820428,1430,1. FC Köln,Werder Bremen,4,2,3,1
5642,19820428,1900,MSV Duisburg,Bayern München,2,3,0,2
5643,19820428,1900,VfB Stuttgart,Arminia Bielefeld,2,3,1,2
5644,19820428,1900,Borussia Dortmund,Karlsruher SC,4,0,2,0
5645,19820428,1900,Eintracht Frankfurt,SV Darmstadt 98,2,1,1,0
5646,19820428,1900,Bor. Mönchengladbach,VfL Bochum,4,2,3,1
5647,19820508,1430,Karlsruher SC,1. FC Nürnberg,3,2,0,1
5648,19820508,1430,VfL Bochum,1. FC Kaiserslautern,1,2,1,0
5649,19820508,1430,Arminia Bielefeld,Bor. Mönchengladbach,5,0,0,0
5650,19820508,1430,Bayern München,VfB Stuttgart,1,0,0,0
5651,19820508,1430,SV Bayer 04 Leverkusen,MSV Duisburg,2,1,0,1
5652,19820508,1430,SV Darmstadt 98,Hamburger SV,2,2,1,1
5653,19820508,1430,Werder Bremen,Eintracht Frankfurt,2,1,0,0
5654,19820508,1430,Fortuna Düsseldorf,1. FC Köln,1,1,0,1
5655,19820508,1430,Eintracht Braunschweig,Borussia Dortmund,0,1,0,1
5656,19820514,1900,1. FC Kaiserslautern,Borussia Dortmund,2,1,1,0
5657,19820515,1430,Bor. Mönchengladbach,Bayern München,3,0,1,0
5658,19820515,1430,VfL Bochum,Arminia Bielefeld,1,1,1,0
5659,19820515,1430,1. FC Nürnberg,Eintracht Braunschweig,4,0,1,0
5660,19820515,1430,1. FC Köln,Karlsruher SC,2,0,0,0
5661,19820515,1430,Eintracht Frankfurt,Fortuna Düsseldorf,4,0,0,0
5662,19820515,1430,Hamburger SV,Werder Bremen,5,0,1,0
5663,19820515,1430,MSV Duisburg,SV Darmstadt 98,0,2,0,1
5664,19820515,1430,VfB Stuttgart,SV Bayer 04 Leverkusen,4,2,2,2
5665,19820521,1900,Bayern München,Arminia Bielefeld,3,2,2,1
5666,19820522,1430,1. FC Kaiserslautern,1. FC Nürnberg,2,1,2,0
5667,19820522,1430,SV Bayer 04 Leverkusen,Bor. Mönchengladbach,0,0,0,0
5668,19820522,1430,SV Darmstadt 98,VfB Stuttgart,3,3,1,0
5669,19820522,1430,Werder Bremen,MSV Duisburg,5,1,2,1
5670,19820522,1430,Fortuna Düsseldorf,Hamburger SV,3,3,1,2
5671,19820522,1430,Karlsruher SC,Eintracht Frankfurt,2,2,0,1
5672,19820522,1430,Eintracht Braunschweig,1. FC Köln,4,4,1,0
5673,19820522,1430,Borussia Dortmund,VfL Bochum,3,2,0,2
5674,19820529,1430,VfL Bochum,Bayern München,3,1,1,1
5675,19820529,1430,1. FC Köln,1. FC Kaiserslautern,3,4,2,2
5676,19820529,1430,Eintracht Frankfurt,Eintracht Braunschweig,4,2,2,0
5677,19820529,1430,Hamburger SV,Karlsruher SC,3,3,3,1
5678,19820529,1430,MSV Duisburg,Fortuna Düsseldorf,2,1,2,1
5679,19820529,1430,VfB Stuttgart,Werder Bremen,2,4,1,2
5680,19820529,1430,Bor. Mönchengladbach,SV Darmstadt 98,6,1,1,0
5681,19820529,1430,Arminia Bielefeld,SV Bayer 04 Leverkusen,1,3,0,1
5682,19820529,1430,1. FC Nürnberg,Borussia Dortmund,3,0,2,0
5683,19820820,1830,Borussia Dortmund,VfB Stuttgart,1,1,1,0
5684,19820820,1900,1. FC Kaiserslautern,Hertha BSC,2,2,1,0
5685,19820821,1430,SV Bayer 04 Leverkusen,Arminia Bielefeld,0,1,0,1
5686,19820821,1430,Karlsruher SC,Eintracht Frankfurt,1,0,1,0
5687,19820821,1430,Fortuna Düsseldorf,VfL Bochum,2,0,1,0
5688,19820821,1430,Werder Bremen,Bayern München,1,0,1,0
5689,19820821,1430,1. FC Nürnberg,Hamburger SV,2,2,1,2
5690,19820821,1430,FC Schalke 04,Bor. Mönchengladbach,2,4,0,1
5691,19820821,1430,Eintracht Braunschweig,1. FC Köln,2,2,0,0
5692,19820817,1900,Hertha BSC,Borussia Dortmund,1,3,0,2
5693,19820824,1900,VfB Stuttgart,FC Schalke 04,2,1,2,0
5694,19820824,1900,Bayern München,Fortuna Düsseldorf,1,0,0,0
5695,19820824,1900,VfL Bochum,Karlsruher SC,0,1,0,0
5696,19820824,1900,Eintracht Frankfurt,SV Bayer 04 Leverkusen,5,0,1,0
5697,19820825,1900,Bor. Mönchengladbach,1. FC Nürnberg,1,2,1,1
5698,19820825,1900,Hamburger SV,Werder Bremen,1,1,1,1
5699,19820825,1900,Arminia Bielefeld,Eintracht Braunschweig,2,0,1,0
5700,19820907,1900,1. FC Köln,1. FC Kaiserslautern,3,0,2,0
5701,19820831,1900,Werder Bremen,Bor. Mönchengladbach,2,0,1,0
5702,19820831,1900,FC Schalke 04,Hertha BSC,2,0,1,0
5703,19820901,1830,SV Bayer 04 Leverkusen,VfL Bochum,1,0,1,0
5704,19820901,1830,Borussia Dortmund,1. FC Köln,2,0,1,0
5705,19820901,1830,Arminia Bielefeld,Eintracht Frankfurt,2,1,1,0
5706,19820901,1900,Karlsruher SC,Bayern München,0,4,0,2
5707,19820901,1900,1. FC Nürnberg,VfB Stuttgart,0,5,0,4
5708,19820907,1900,Fortuna Düsseldorf,Hamburger SV,0,6,0,3
5709,19821109,1900,Eintracht Braunschweig,1. FC Kaiserslautern,1,1,1,0
5710,19820904,1430,1. FC Köln,FC Schalke 04,2,1,2,1
5711,19820904,1430,VfB Stuttgart,Werder Bremen,4,1,2,0
5712,19820904,1430,Bor. Mönchengladbach,Fortuna Düsseldorf,5,0,2,0
5713,19820904,1430,Hamburger SV,Karlsruher SC,4,0,3,0
5714,19820904,1430,Bayern München,SV Bayer 04 Leverkusen,5,0,3,0
5715,19820904,1430,VfL Bochum,Arminia Bielefeld,1,1,1,0
5716,19820904,1430,Eintracht Frankfurt,Eintracht Braunschweig,0,1,0,0
5717,19820904,1430,1. FC Kaiserslautern,Borussia Dortmund,0,2,0,1
5718,19820904,1430,Hertha BSC,1. FC Nürnberg,5,1,2,1
5719,19820910,1900,SV Bayer 04 Leverkusen,Hamburger SV,0,1,0,0
5720,19820910,1900,Karlsruher SC,Bor. Mönchengladbach,2,0,2,0
5721,19820911,1430,Fortuna Düsseldorf,VfB Stuttgart,1,1,0,0
5722,19820911,1430,Werder Bremen,Hertha BSC,3,1,3,0
5723,19820911,1430,1. FC Nürnberg,1. FC Köln,2,1,1,1
5724,19820911,1430,FC Schalke 04,1. FC Kaiserslautern,0,0,0,0
5725,19820911,1430,Eintracht Frankfurt,VfL Bochum,0,1,0,0
5726,19820911,1430,Arminia Bielefeld,Bayern München,2,4,1,2
5727,19820911,1430,Eintracht Braunschweig,Borussia Dortmund,0,0,0,0
5728,19820917,1900,Bor. Mönchengladbach,SV Bayer 04 Leverkusen,3,1,3,1
5729,19820917,1900,VfL Bochum,Eintracht Braunschweig,0,2,0,0
5730,19820918,1430,1. FC Köln,Werder Bremen,2,1,2,1
5731,19820918,1430,VfB Stuttgart,Karlsruher SC,4,1,2,0
5732,19820918,1430,Hamburger SV,Arminia Bielefeld,3,1,2,1
5733,19820918,1430,Bayern München,Eintracht Frankfurt,4,0,2,0
5734,19820918,1430,Borussia Dortmund,FC Schalke 04,2,0,2,0
5735,19820918,1430,1. FC Kaiserslautern,1. FC Nürnberg,2,1,2,0
5736,19820918,1430,Hertha BSC,Fortuna Düsseldorf,1,1,0,1
5737,19820924,1900,1. FC Nürnberg,Borussia Dortmund,3,2,0,0
5738,19820925,1430,SV Bayer 04 Leverkusen,VfB Stuttgart,0,3,0,1
5739,19820925,1430,Karlsruher SC,Hertha BSC,1,1,1,1
5740,19820925,1430,Fortuna Düsseldorf,1. FC Köln,2,6,2,1
5741,19820925,1430,Werder Bremen,1. FC Kaiserslautern,3,0,2,0
5742,19820925,1430,VfL Bochum,Bayern München,0,0,0,0
5743,19820925,1430,Eintracht Frankfurt,Hamburger SV,1,1,1,0
5744,19820925,1430,Arminia Bielefeld,Bor. Mönchengladbach,4,2,2,0
5745,19820925,1430,Eintracht Braunschweig,FC Schalke 04,1,1,1,0
5746,19821001,1900,Bor. Mönchengladbach,Eintracht Frankfurt,3,1,0,1
5747,19821001,1900,FC Schalke 04,1. FC Nürnberg,0,1,0,1
5748,19821001,1900,Hertha BSC,SV Bayer 04 Leverkusen,3,3,1,2
5749,19821002,1430,1. FC Köln,Karlsruher SC,4,1,3,1
5750,19821002,1430,VfB Stuttgart,Arminia Bielefeld,2,2,1,2
5751,19821002,1430,Hamburger SV,VfL Bochum,0,0,0,0
5752,19821002,1430,Bayern München,Eintracht Braunschweig,1,1,1,0
5753,19821002,1430,Borussia Dortmund,Werder Bremen,0,0,0,0
5754,19821002,1430,1. FC Kaiserslautern,Fortuna Düsseldorf,3,1,1,1
5755,19821008,1900,Werder Bremen,FC Schalke 04,4,0,0,0
5756,19821009,1430,SV Bayer 04 Leverkusen,1. FC Köln,0,0,0,0
5757,19821009,1430,Karlsruher SC,1. FC Kaiserslautern,1,1,1,0
5758,19821009,1430,Fortuna Düsseldorf,Borussia Dortmund,2,3,0,1
5759,19821009,1430,Bayern München,Hamburger SV,2,2,0,2
5760,19821009,1430,VfL Bochum,Bor. Mönchengladbach,3,1,0,1
5761,19821009,1430,Eintracht Frankfurt,VfB Stuttgart,3,0,1,0
5762,19821009,1430,Arminia Bielefeld,Hertha BSC,2,1,0,0
5763,19821009,1430,Eintracht Braunschweig,1. FC Nürnberg,2,2,1,1
5764,19821022,1900,FC Schalke 04,Fortuna Düsseldorf,3,3,2,1
5765,19821023,1430,1. FC Köln,Arminia Bielefeld,1,0,1,0
5766,19821023,1430,VfB Stuttgart,VfL Bochum,5,2,3,0
5767,19821023,1430,Bor. Mönchengladbach,Bayern München,0,0,0,0
5768,19821023,1430,Hamburger SV,Eintracht Braunschweig,4,0,2,0
5769,19821023,1430,1. FC Nürnberg,Werder Bremen,2,0,0,0
5770,19821023,1430,Borussia Dortmund,Karlsruher SC,4,3,3,1
5771,19821023,1430,1. FC Kaiserslautern,SV Bayer 04 Leverkusen,2,0,1,0
5772,19821023,1430,Hertha BSC,Eintracht Frankfurt,1,0,0,0
5773,19821030,1430,SV Bayer 04 Leverkusen,Borussia Dortmund,1,2,1,1
5774,19821030,1430,Karlsruher SC,FC Schalke 04,2,2,1,1
5775,19821030,1430,Fortuna Düsseldorf,1. FC Nürnberg,3,1,1,1
5776,19821030,1430,Hamburger SV,Bor. Mönchengladbach,4,3,3,2
5777,19821030,1430,Bayern München,VfB Stuttgart,4,0,1,0
5778,19821030,1430,VfL Bochum,Hertha BSC,4,0,1,0
5779,19821030,1430,Eintracht Frankfurt,1. FC Köln,3,0,2,0
5780,19821030,1430,Arminia Bielefeld,1. FC Kaiserslautern,2,2,1,1
5781,19821030,1430,Eintracht Braunschweig,Werder Bremen,3,1,0,0
5782,19821105,1900,Bor. Mönchengladbach,Eintracht Braunschweig,3,0,2,0
5783,19821105,1900,FC Schalke 04,SV Bayer 04 Leverkusen,2,0,0,0
5784,19821106,1430,1. FC Köln,VfL Bochum,4,1,0,0
5785,19821106,1430,VfB Stuttgart,Hamburger SV,1,2,0,2
5786,19821106,1430,Werder Bremen,Fortuna Düsseldorf,2,2,1,1
5787,19821106,1430,1. FC Nürnberg,Karlsruher SC,3,1,0,1
5788,19821106,1430,Borussia Dortmund,Arminia Bielefeld,11,1,1,1
5789,19821106,1430,1. FC Kaiserslautern,Eintracht Frankfurt,3,0,1,0
5790,19821106,1430,Hertha BSC,Bayern München,1,3,0,2
5791,19821113,1430,SV Bayer 04 Leverkusen,1. FC Nürnberg,1,0,1,0
5792,19821113,1430,Karlsruher SC,Werder Bremen,1,2,0,2
5793,19821113,1430,Bor. Mönchengladbach,VfB Stuttgart,1,4,1,2
5794,19821113,1430,Hamburger SV,Hertha BSC,1,1,0,0
5795,19821113,1430,Bayern München,1. FC Köln,0,1,0,0
5796,19821113,1430,VfL Bochum,1. FC Kaiserslautern,1,1,0,1
5797,19821113,1430,Eintracht Frankfurt,Borussia Dortmund,3,1,0,0
5798,19821113,1430,Arminia Bielefeld,FC Schalke 04,3,2,2,0
5799,19821113,1430,Eintracht Braunschweig,Fortuna Düsseldorf,2,1,2,0
5800,19821119,1830,Borussia Dortmund,VfL Bochum,3,1,2,0
5801,19821120,1430,1. FC Köln,Hamburger SV,1,1,1,1
5802,19821120,1430,VfB Stuttgart,Eintracht Braunschweig,4,0,1,0
5803,19821120,1430,Fortuna Düsseldorf,Karlsruher SC,4,3,2,1
5804,19821120,1430,Werder Bremen,SV Bayer 04 Leverkusen,3,1,2,1
5805,19821120,1430,1. FC Nürnberg,Arminia Bielefeld,1,1,1,1
5806,19821120,1430,FC Schalke 04,Eintracht Frankfurt,3,2,3,2
5807,19821120,1430,1. FC Kaiserslautern,Bayern München,3,2,1,2
5808,19821120,1430,Hertha BSC,Bor. Mönchengladbach,0,2,0,1
5809,19821127,1430,SV Bayer 04 Leverkusen,Fortuna Düsseldorf,3,3,2,2
5810,19821127,1430,Karlsruher SC,Eintracht Braunschweig,3,1,2,1
5811,19821127,1430,Bor. Mönchengladbach,1. FC Köln,1,4,0,1
5812,19821127,1430,Hamburger SV,1. FC Kaiserslautern,1,1,0,0
5813,19821127,1430,Bayern München,Borussia Dortmund,3,0,2,0
5814,19821127,1430,VfL Bochum,FC Schalke 04,2,1,0,0
5815,19821127,1430,Eintracht Frankfurt,1. FC Nürnberg,3,0,2,0
5816,19821127,1430,Arminia Bielefeld,Werder Bremen,1,2,1,1
5817,19821127,1430,Hertha BSC,VfB Stuttgart,1,0,0,0
5818,19821203,1900,Eintracht Braunschweig,Hertha BSC,1,0,1,0
5819,19821204,1430,1. FC Köln,VfB Stuttgart,1,2,1,2
5820,19821204,1430,Karlsruher SC,SV Bayer 04 Leverkusen,2,2,0,2
5821,19821204,1430,Fortuna Düsseldorf,Arminia Bielefeld,2,0,0,0
5822,19821204,1430,Werder Bremen,Eintracht Frankfurt,3,0,2,0
5823,19821204,1430,1. FC Nürnberg,VfL Bochum,1,1,0,1
5824,19821204,1430,Borussia Dortmund,Hamburger SV,1,3,1,2
5825,19821204,1430,1. FC Kaiserslautern,Bor. Mönchengladbach,3,0,2,0
5826,19821204,1430,FC Schalke 04,Bayern München,1,2,0,1
5827,19821210,1900,Bor. Mönchengladbach,Borussia Dortmund,2,3,1,1
5828,19821211,1430,SV Bayer 04 Leverkusen,Eintracht Braunschweig,1,0,1,0
5829,19821211,1430,VfB Stuttgart,1. FC Kaiserslautern,1,1,1,1
5830,19821211,1430,Hamburger SV,FC Schalke 04,6,2,2,1
5831,19821211,1430,Bayern München,1. FC Nürnberg,1,0,1,0
5832,19821211,1430,VfL Bochum,Werder Bremen,1,2,1,0
5833,19821211,1430,Eintracht Frankfurt,Fortuna Düsseldorf,2,2,0,1
5834,19821211,1430,Arminia Bielefeld,Karlsruher SC,5,1,3,1
5835,19821211,1430,Hertha BSC,1. FC Köln,0,0,0,0
5836,19830122,1430,Arminia Bielefeld,SV Bayer 04 Leverkusen,0,2,0,0
5837,19830122,1430,Eintracht Frankfurt,Karlsruher SC,2,0,2,0
5838,19830122,1430,VfL Bochum,Fortuna Düsseldorf,3,1,0,0
5839,19830122,1430,Bayern München,Werder Bremen,1,1,1,0
5840,19830122,1430,Hamburger SV,1. FC Nürnberg,3,0,3,0
5841,19830122,1430,Bor. Mönchengladbach,FC Schalke 04,0,0,0,0
5842,19830122,1430,VfB Stuttgart,Borussia Dortmund,2,1,1,0
5843,19830122,1430,Hertha BSC,1. FC Kaiserslautern,0,0,0,0
5844,19830122,1430,1. FC Köln,Eintracht Braunschweig,3,1,1,0
5845,19830129,1430,1. FC Kaiserslautern,1. FC Köln,3,2,1,0
5846,19830129,1430,FC Schalke 04,VfB Stuttgart,1,3,0,1
5847,19830129,1430,1. FC Nürnberg,Bor. Mönchengladbach,1,0,0,0
5848,19830129,1430,Werder Bremen,Hamburger SV,3,2,2,0
5849,19830129,1430,Fortuna Düsseldorf,Bayern München,3,5,1,2
5850,19830129,1430,Karlsruher SC,VfL Bochum,0,0,0,0
5851,19830129,1430,SV Bayer 04 Leverkusen,Eintracht Frankfurt,1,1,1,1
5852,19830129,1430,Eintracht Braunschweig,Arminia Bielefeld,3,0,1,0
5853,19830129,1430,Borussia Dortmund,Hertha BSC,2,1,1,1
5854,19830205,1430,Bayern München,Karlsruher SC,6,1,5,0
5855,19830205,1430,VfB Stuttgart,1. FC Nürnberg,3,0,2,0
5856,19830205,1430,Hertha BSC,FC Schalke 04,2,3,0,1
5857,19830205,1430,1. FC Köln,Borussia Dortmund,2,2,1,0
5858,19830205,1430,1. FC Kaiserslautern,Eintracht Braunschweig,3,2,2,1
5859,19830212,1430,Eintracht Frankfurt,Arminia Bielefeld,2,1,0,0
5860,19830301,1900,Bor. Mönchengladbach,Werder Bremen,1,2,0,0
5861,19830308,1900,Hamburger SV,Fortuna Düsseldorf,2,0,1,0
5862,19830402,1430,VfL Bochum,SV Bayer 04 Leverkusen,3,2,1,2
5863,19830219,1430,FC Schalke 04,1. FC Köln,1,4,0,2
5864,19830219,1430,Fortuna Düsseldorf,Bor. Mönchengladbach,2,1,1,0
5865,19830219,1430,Karlsruher SC,Hamburger SV,1,2,0,1
5866,19830219,1430,SV Bayer 04 Leverkusen,Bayern München,1,1,1,1
5867,19830219,1430,Arminia Bielefeld,VfL Bochum,1,1,0,1
5868,19830219,1430,Eintracht Braunschweig,Eintracht Frankfurt,1,0,1,0
5869,19830219,1430,Borussia Dortmund,1. FC Kaiserslautern,4,0,2,0
5870,19830219,1430,1. FC Nürnberg,Hertha BSC,4,2,1,1
5871,19830322,1900,Werder Bremen,VfB Stuttgart,3,2,2,0
5872,19830226,1430,Hamburger SV,SV Bayer 04 Leverkusen,3,0,1,0
5873,19830226,1430,VfB Stuttgart,Fortuna Düsseldorf,1,1,1,1
5874,19830226,1430,VfL Bochum,Eintracht Frankfurt,1,2,1,1
5875,19830226,1430,Bayern München,Arminia Bielefeld,5,0,3,0
5876,19830226,1430,Borussia Dortmund,Eintracht Braunschweig,3,2,2,1
5877,19830322,1900,1. FC Köln,1. FC Nürnberg,5,2,3,1
5878,19830402,1430,Bor. Mönchengladbach,Karlsruher SC,5,0,3,0
5879,19830402,1430,Hertha BSC,Werder Bremen,0,1,0,1
5880,19830402,1430,1. FC Kaiserslautern,FC Schalke 04,2,0,0,0
5881,19830305,1430,Werder Bremen,1. FC Köln,1,1,0,1
5882,19830305,1430,Karlsruher SC,VfB Stuttgart,1,2,1,1
5883,19830305,1430,SV Bayer 04 Leverkusen,Bor. Mönchengladbach,3,2,1,2
5884,19830305,1430,Arminia Bielefeld,Hamburger SV,2,0,1,0
5885,19830305,1430,Eintracht Frankfurt,Bayern München,1,0,1,0
5886,19830305,1430,Eintracht Braunschweig,VfL Bochum,0,2,0,0
5887,19830305,1430,FC Schalke 04,Borussia Dortmund,1,2,0,0
5888,19830305,1430,1. FC Nürnberg,1. FC Kaiserslautern,1,1,1,0
5889,19830305,1430,Fortuna Düsseldorf,Hertha BSC,1,1,0,0
5890,19830311,1830,Borussia Dortmund,1. FC Nürnberg,4,0,0,0
5891,19830312,1430,VfB Stuttgart,SV Bayer 04 Leverkusen,5,3,1,1
5892,19830312,1430,Hertha BSC,Karlsruher SC,5,2,1,1
5893,19830312,1430,1. FC Köln,Fortuna Düsseldorf,4,0,3,0
5894,19830312,1430,1. FC Kaiserslautern,Werder Bremen,2,1,2,1
5895,19830312,1430,Bayern München,VfL Bochum,3,0,0,0
5896,19830312,1430,Hamburger SV,Eintracht Frankfurt,3,0,2,0
5897,19830312,1430,Bor. Mönchengladbach,Arminia Bielefeld,3,0,1,0
5898,19830322,1900,FC Schalke 04,Eintracht Braunschweig,3,3,1,1
5899,19830318,1900,1. FC Nürnberg,FC Schalke 04,3,2,2,1
5900,19830318,1900,Werder Bremen,Borussia Dortmund,4,2,2,1
5901,19830319,1430,Karlsruher SC,1. FC Köln,1,1,0,1
5902,19830319,1430,Eintracht Frankfurt,Bor. Mönchengladbach,3,0,2,0
5903,19830319,1430,VfL Bochum,Hamburger SV,1,1,0,1
5904,19830319,1430,Eintracht Braunschweig,Bayern München,1,1,1,1
5905,19830319,1430,Fortuna Düsseldorf,1. FC Kaiserslautern,2,1,1,1
5906,19830319,1430,SV Bayer 04 Leverkusen,Hertha BSC,2,1,2,1
5907,19830503,1900,Arminia Bielefeld,VfB Stuttgart,2,2,0,0
5908,19830325,1830,Borussia Dortmund,Fortuna Düsseldorf,1,2,0,0
5909,19830325,1900,Hertha BSC,Arminia Bielefeld,2,0,1,0
5910,19830326,1430,1. FC Kaiserslautern,Karlsruher SC,7,0,4,0
5911,19830326,1430,FC Schalke 04,Werder Bremen,0,2,0,2
5912,19830326,1430,Hamburger SV,Bayern München,1,1,1,0
5913,19830326,1430,Bor. Mönchengladbach,VfL Bochum,3,1,2,1
5914,19830326,1430,VfB Stuttgart,Eintracht Frankfurt,4,1,2,1
5915,19830326,1430,1. FC Nürnberg,Eintracht Braunschweig,0,0,0,0
5916,19830419,1900,1. FC Köln,SV Bayer 04 Leverkusen,4,1,2,1
5917,19830408,1900,Werder Bremen,1. FC Nürnberg,3,2,3,0
5918,19830408,1900,SV Bayer 04 Leverkusen,1. FC Kaiserslautern,0,0,0,0
5919,19830409,1430,Arminia Bielefeld,1. FC Köln,2,0,0,0
5920,19830409,1430,VfL Bochum,VfB Stuttgart,2,2,0,1
5921,19830409,1430,Bayern München,Bor. Mönchengladbach,3,1,1,0
5922,19830409,1430,Eintracht Braunschweig,Hamburger SV,2,4,1,3
5923,19830409,1430,Fortuna Düsseldorf,FC Schalke 04,3,1,2,1
5924,19830409,1430,Eintracht Frankfurt,Hertha BSC,3,1,2,1
5925,19830419,1900,Karlsruher SC,Borussia Dortmund,2,0,2,0
5926,19830415,1830,Borussia Dortmund,SV Bayer 04 Leverkusen,3,3,0,3
5927,19830415,1900,1. FC Nürnberg,Fortuna Düsseldorf,3,1,2,0
5928,19830415,1900,1. FC Kaiserslautern,Arminia Bielefeld,3,0,0,0
